Year,state,start_date,end_date,GOP Pct,DEM Pct
2020,Wisconsin,6/8/20,6/30/20,46.435,51.115
2020,Wisconsin,6/21/20,6/30/20,45,49
2020,Wyoming,6/8/20,6/30/20,77.985,21.85
2020,Arizona,6/27/20,6/29/20,45.4,47.1
2020,Texas,6/19/20,6/29/20,48,44
2020,Wisconsin,6/20/20,6/29/20,46,48
2020,Arizona,6/26/20,6/28/20,44,51
2020,Florida,6/26/20,6/28/20,45,50
2020,Michigan,6/26/20,6/28/20,43,48
2020,North Carolina,6/26/20,6/28/20,44,51
2020,Pennsylvania,6/26/20,6/28/20,44,50
2020,Wisconsin,6/26/20,6/28/20,43,51
2020,Wisconsin,6/19/20,6/28/20,45,49
2020,Arizona,6/27/20,6/27/20,49,45
2020,Michigan,6/26/20,6/27/20,44,50
2020,Wisconsin,6/18/20,6/27/20,45,49
2020,Georgia,6/25/20,6/26/20,45,49
2020,Montana,6/17/20,6/26/20,52.3,37.9
2020,Wisconsin,6/17/20,6/26/20,45,48
2020,New York,6/23/20,6/25/20,32,57
2020,North Carolina,6/22/20,6/25/20,43.8,45.1
2020,Texas,6/24/20,6/25/20,46,48
2020,Wisconsin,6/23/20,6/25/20,45.5,44.6
2020,Wisconsin,6/16/20,6/25/20,45,49
2020,Wisconsin,6/20/20,6/24/20,44.4,45.2
2020,Wisconsin,6/15/20,6/24/20,44,50
2020,Florida,6/20/20,6/23/20,40,49
2020,Georgia,6/20/20,6/23/20,45,47
2020,North Carolina,6/20/20,6/23/20,45,47
2020,North Carolina,6/22/20,6/23/20,46,48
2020,Pennsylvania,6/15/20,6/23/20,41,46
2020,Texas,6/20/20,6/23/20,44,45
2020,Wisconsin,6/14/20,6/23/20,45,49
2020,Missouri,6/16/20,6/22/20,46,48
2020,New Hampshire,6/18/20,6/22/20,39,52
2020,Ohio,6/18/20,6/22/20,45,46
2020,Wisconsin,6/13/20,6/22/20,45,49
2020,Wisconsin,6/12/20,6/21/20,44,49
2020,Michigan,6/17/20,6/20/20,37.5,55.5
2020,Wisconsin,6/11/20,6/20/20,45,48
2020,Minnesota,6/19/20,6/19/20,42,58
2020,Texas,6/18/20,6/19/20,48,46
2020,Wisconsin,6/14/20,6/19/20,36,45
2020,Wisconsin,6/10/20,6/19/20,45,48
2020,Florida,6/8/20,6/18/20,41,47
2020,Michigan,6/16/20,6/18/20,45.3,46.2
2020,North Carolina,6/8/20,6/18/20,40,49
2020,Wisconsin,6/14/20,6/18/20,43,51.5
2020,Wisconsin,6/9/20,6/18/20,45,48
2020,Arizona,6/14/20,6/17/20,39,43
2020,Michigan,6/8/20,6/17/20,36,47
2020,North Carolina,6/14/20,6/17/20,40,46
2020,North Carolina,6/17/20,6/17/20,46,43
2020,Wisconsin,6/8/20,6/17/20,45,48
2020,Arizona,6/8/20,6/16/20,41,48
2020,Michigan,6/14/20,6/16/20,36,47
2020,Michigan,6/11/20,6/16/20,33,49
2020,New Hampshire,6/13/20,6/16/20,42,49
2020,Pennsylvania,6/8/20,6/16/20,40,50
2020,Pennsylvania,6/14/20,6/16/20,39,49
2020,Wisconsin,6/12/20,6/16/20,38.67,55.33
2020,Wisconsin,6/7/20,6/16/20,44,49
2020,Arizona,6/13/20,6/15/20,45,49
2020,Florida,6/14/20,6/15/20,41,45
2020,Kentucky,6/13/20,6/15/20,57,37
2020,Wisconsin,6/8/20,6/15/20,38,49
2020,Wisconsin,6/6/20,6/15/20,44,49
2020,Arizona,6/12/20,6/14/20,44,45
2020,Florida,6/12/20,6/14/20,43,50
2020,Michigan,6/12/20,6/14/20,45,47
2020,North Carolina,6/12/20,6/14/20,45,47
2020,Pennsylvania,6/12/20,6/14/20,46,49
2020,Wisconsin,6/12/20,6/14/20,44,48
2020,Wisconsin,6/5/20,6/14/20,44,49
2020,Georgia,6/12/20,6/13/20,46,48
2020,New Mexico,6/12/20,6/13/20,39,53
2020,Wisconsin,6/4/20,6/13/20,44,49
2020,Michigan,6/9/20,6/12/20,37.5,50.5
2020,Wisconsin,6/3/20,6/12/20,44,49
2020,Florida,6/9/20,6/11/20,40,50.5
2020,Missouri,6/10/20,6/11/20,51,43
2020,Pennsylvania,6/8/20,6/11/20,42.17,53.83
2020,Pennsylvania,6/6/20,6/11/20,46,49
2020,Wisconsin,6/2/20,6/11/20,44,49
2020,Arkansas,6/9/20,6/10/20,47,45
2020,Iowa,6/7/20,6/10/20,44,43
2020,Wisconsin,6/1/20,6/10/20,44,49
2020,Wisconsin,5/31/20,6/9/20,43,49
2020,Iowa,6/6/20,6/8/20,46,46
2020,Wisconsin,5/30/20,6/8/20,43,49
2020,Michigan,5/31/20,6/7/20,35,50
2020,Wisconsin,5/29/20,6/7/20,43,49
2020,Wisconsin,5/28/20,6/6/20,43,48
2020,Minnesota,5/27/20,6/5/20,45,48
2020,Wisconsin,5/27/20,6/5/20,44,48
2020,Iowa,6/3/20,6/4/20,48,47
2020,Michigan,5/31/20,6/4/20,39,55
2020,Mississippi,6/2/20,6/4/20,50.4,40.6
2020,Oklahoma,6/3/20,6/4/20,55,36
2020,Texas,6/3/20,6/4/20,48,48
2020,Wisconsin,5/26/20,6/4/20,44,48
2020,Michigan,5/30/20,6/3/20,41,53
2020,North Carolina,6/2/20,6/3/20,45,49
2020,Wisconsin,5/25/20,6/3/20,44,49
2020,Arizona,5/30/20,6/2/20,42,46
2020,Ohio,5/30/20,6/2/20,43,45
2020,Pennsylvania,5/30/20,6/2/20,46,49
2020,Wisconsin,5/30/20,6/2/20,40,49
2020,Wisconsin,5/24/20,6/2/20,44,48
2020,Kansas,5/30/20,6/1/20,52,40
2020,Texas,5/28/20,6/1/20,44,43
2020,Wisconsin,5/23/20,6/1/20,44,48
2020,Arizona,5/29/20,5/31/20,45,44
2020,Florida,5/29/20,5/31/20,45,48
2020,Michigan,5/29/20,5/31/20,46,48
2020,North Carolina,5/29/20,5/31/20,45,46
2020,Pennsylvania,5/29/20,5/31/20,50,46
2020,Wisconsin,5/29/20,5/31/20,45,45
2020,Wisconsin,5/22/20,5/31/20,44,48
2020,Florida,5/18/20,5/30/20,43.8,47
2020,Michigan,5/29/20,5/30/20,44,50
2020,Wisconsin,5/21/20,5/30/20,43,49
2020,Wisconsin,5/20/20,5/29/20,42,50
2020,Minnesota,5/26/20,5/28/20,42,50
2020,North Carolina,5/26/20,5/28/20,47,44
2020,Wisconsin,5/19/20,5/28/20,43,50
2020,Florida,5/26/20,5/27/20,46.7,47.5
2020,Georgia,5/21/20,5/27/20,44,40
2020,Missouri,5/26/20,5/27/20,48,44
2020,Wisconsin,5/18/20,5/27/20,44,49
2020,Arizona,5/17/20,5/26/20,47,45
2020,California,5/17/20,5/26/20,33,57
2020,Colorado,5/17/20,5/26/20,42,50
2020,Florida,5/17/20,5/26/20,48,47
2020,Georgia,5/17/20,5/26/20,49,47
2020,Michigan,5/17/20,5/26/20,42,50
2020,Minnesota,5/17/20,5/26/20,42,49
2020,North Carolina,5/17/20,5/26/20,49,46
2020,Ohio,5/17/20,5/26/20,50,42
2020,Pennsylvania,5/17/20,5/26/20,44,48
2020,South Carolina,5/23/20,5/26/20,52,42
2020,Texas,5/17/20,5/26/20,50,43
2020,Virginia,5/17/20,5/26/20,42,52
2020,Wisconsin,5/17/20,5/26/20,44,49
2020,Wisconsin,5/16/20,5/25/20,44,48
2020,Connecticut,5/19/20,5/24/20,32,52
2020,Kentucky,5/21/20,5/24/20,53,36
2020,Wisconsin,5/15/20,5/24/20,44,48
2020,Indiana,5/21/20,5/23/20,49,39
2020,Maryland,5/19/20,5/23/20,35.3,59.1
2020,Wisconsin,5/14/20,5/23/20,43,49
2020,Arizona,5/18/20,5/22/20,45.3,47
2020,Tennessee,5/5/20,5/22/20,51,42
2020,Wisconsin,5/13/20,5/22/20,43,48
2020,New York,5/17/20,5/21/20,32,57
2020,North Carolina,5/12/20,5/21/20,42,42
2020,Wisconsin,5/12/20,5/21/20,42,48
2020,Minnesota,5/18/20,5/20/20,44,49
2020,Washington,5/19/20,5/20/20,37,59
2020,Wisconsin,5/11/20,5/20/20,43,48
2020,California,5/18/20,5/19/20,30,58
2020,Michigan,5/18/20,5/19/20,45,51
2020,Washington,5/16/20,5/19/20,31,57
2020,Wisconsin,5/10/20,5/19/20,43,48
2020,Alabama,5/14/20,5/18/20,53,39
2020,Georgia,5/16/20,5/18/20,47,48
2020,New Hampshire,5/14/20,5/18/20,46,44
2020,Wisconsin,5/9/20,5/18/20,44,47
2020,Florida,5/14/20,5/17/20,45.8,48.4
2020,Michigan,5/11/20,5/17/20,45.105,47.81
2020,Wisconsin,5/8/20,5/17/20,43,48
2020,Minnesota,5/7/20,5/16/20,38,55
2020,Virginia,5/3/20,5/16/20,39,51
2020,Wisconsin,5/7/20,5/16/20,43,49
2020,Kentucky,5/14/20,5/15/20,55,39
2020,Utah,5/9/20,5/15/20,46.4,39.4
2020,Wisconsin,5/6/20,5/15/20,42,49
2020,Arizona,5/10/20,5/14/20,41,45
2020,Florida,5/10/20,5/14/20,43,45
2020,Michigan,5/10/20,5/14/20,39,47
2020,North Carolina,5/10/20,5/14/20,43,45
2020,Pennsylvania,5/10/20,5/14/20,39,48
2020,Wisconsin,5/10/20,5/14/20,38,48
2020,Wisconsin,5/5/20,5/14/20,43,49
2020,Georgia,5/11/20,5/13/20,48,46
2020,North Carolina,5/9/20,5/13/20,46.8,46.6
2020,Pennsylvania,5/9/20,5/13/20,50.5,46
2020,Wisconsin,5/4/20,5/13/20,44,47
2020,Florida,5/8/20,5/12/20,47.35,52.65
2020,Wisconsin,5/3/20,5/12/20,44,47
2020,Arizona,5/9/20,5/11/20,42.56,50.46
2020,Colorado,5/7/20,5/11/20,40,53
2020,Wisconsin,5/2/20,5/11/20,45,47
2020,Nebraska CD-2,5/7/20,5/10/20,41,52
2020,Ohio,5/8/20,5/10/20,51.37,48.63
2020,Texas,5/8/20,5/10/20,51.69,48.31
2020,Wisconsin,5/1/20,5/10/20,45,47
2020,California,5/8/20,5/9/20,34.83,65.17
2020,North Carolina,5/7/20,5/9/20,46.1,43.2
2020,Wisconsin,4/30/20,5/9/20,45,47
2020,Wisconsin,4/29/20,5/8/20,43,48
2020,Wisconsin,5/6/20,5/8/20,42.17,51.5
2020,Wisconsin,4/28/20,5/7/20,44,48
2020,Wisconsin,5/3/20,5/7/20,44,47.5
2020,Massachusetts,5/5/20,5/6/20,33.13,66.87
2020,Wisconsin,4/27/20,5/6/20,43,48
2020,Michigan,5/1/20,5/5/20,42.17,51.83
2020,Wisconsin,4/26/20,5/5/20,43,49
2020,Connecticut,4/30/20,5/4/20,33,56
2020,New Jersey,4/30/20,5/4/20,35,54
2020,New York,4/30/20,5/4/20,32,55
2020,North Carolina,5/2/20,5/4/20,46,49
2020,Colorado,5/1/20,5/3/20,36,55
2020,New Jersey,4/22/20,5/2/20,32.5,55.5
2020,Iowa,4/30/20,5/1/20,48,46
2020,Massachusetts,4/27/20,5/1/20,30,58
2020,Tennessee,4/22/20,5/1/20,53,36
2020,Michigan,4/28/20,4/29/20,42,50
2020,North Carolina,4/27/20,4/28/20,40.4,47.4
2020,Texas,4/27/20,4/28/20,46,47
2020,Georgia,4/25/20,4/27/20,45.1,44
2020,Montana,4/10/20,4/27/20,45.32,39.65
2020,New Hampshire,4/23/20,4/27/20,42,50
2020,Texas,4/18/20,4/27/20,43,43
2020,North Carolina,4/23/20,4/26/20,45,50
2020,Pennsylvania,4/21/20,4/26/20,43,49
2020,Ohio,4/20/20,4/25/20,44.2,44.9
2020,New York,4/19/20,4/23/20,29,65
2020,Florida,4/18/20,4/21/20,43,46
2020,Michigan,4/18/20,4/21/20,41,49
2020,Michigan,4/20/20,4/21/20,44,51
2020,New Mexico,4/20/20,4/21/20,40,52
2020,North Carolina,4/20/20,4/21/20,46,49
2020,Pennsylvania,4/18/20,4/21/20,42,50
2020,Pennsylvania,4/20/20,4/21/20,44,51
2020,Utah,4/15/20,4/21/20,51,32
2020,Wisconsin,4/20/20,4/21/20,45,50
2020,Florida,4/16/20,4/20/20,42,46
2020,Michigan,4/15/20,4/20/20,37,45.5
2020,Pennsylvania,4/15/20,4/20/20,38.5,44
2020,Pennsylvania,4/14/20,4/20/20,42,48
2020,Wisconsin,4/15/20,4/20/20,38.5,41
2020,Colorado,4/10/20,4/19/20,35,53.16
2020,New Jersey,4/16/20,4/19/20,38,54
2020,Texas,4/10/20,4/19/20,49,44
2020,North Carolina,4/13/20,4/18/20,45,48
2020,Pennsylvania,4/16/20,4/18/20,47.5,47.5
2020,Florida,4/16/20,4/17/20,47.5,48.3
2020,Arizona,4/13/20,4/16/20,46,47
2020,Iowa,4/13/20,4/16/20,48,45
2020,North Carolina,4/13/20,4/16/20,46,48
2020,North Carolina,4/14/20,4/15/20,47,48
2020,Wisconsin,4/13/20,4/15/20,45.83,50
2020,Indiana,4/10/20,4/13/20,52,39
2020,Kentucky,4/7/20,4/12/20,55,34
2020,Michigan,4/9/20,4/11/20,43.33,49.67
2020,Mississippi,4/8/20,4/9/20,48.7,38.1
2020,Arizona,4/7/20,4/8/20,43,52
2020,Michigan,4/6/20,4/8/20,41,50
2020,Pennsylvania,4/4/20,4/8/20,47,47
2020,Virginia,3/25/20,4/8/20,41,51
2020,Wisconsin,4/6/20,4/8/20,47,48
2020,North Carolina,4/5/20,4/7/20,49.5,42
2020,Washington,3/31/20,4/6/20,39,52
2020,Florida,3/31/20,4/4/20,40,46
2020,Connecticut,3/24/20,4/3/20,35.4,47.3
2020,Georgia,3/31/20,4/1/20,48,46
2020,Michigan,3/31/20,4/1/20,45,48
2020,Michigan,3/30/20,4/1/20,46.12,45.81
2020,Utah,3/21/20,3/30/20,46,41
2020,California,3/28/20,3/29/20,29,67
2020,Wisconsin,3/24/20,3/29/20,46,48
2020,New York,3/22/20,3/26/20,33,58
2020,Michigan,3/17/20,3/25/20,42.25,47.3
2020,Ohio,3/17/20,3/25/20,47,42.9
2020,Pennsylvania,3/17/20,3/25/20,47.05,44.5
2020,Wisconsin,3/17/20,3/25/20,45.3,44.9
2020,Pennsylvania,3/19/20,3/21/20,48.085,46.67
2020,Michigan,3/16/20,3/20/20,41,44
2020,Wisconsin,3/17/20,3/19/20,50,46.5
2020,Pennsylvania,3/14/20,3/18/20,48,46
2020,Florida,3/14/20,3/16/20,46.65,45.4
2020,Michigan,3/12/20,3/16/20,44.92,51.83
2020,Arizona,3/10/20,3/15/20,47,47
2020,Arizona,3/11/20,3/14/20,43.5,46
2020,Ohio,3/10/20,3/13/20,45.5,49
2020,Connecticut,2/24/20,3/12/20,36.8,51.9
2020,Florida,3/6/20,3/12/20,48.5,45
2020,Arizona,3/6/20,3/11/20,42.5,50
2020,Kansas,3/10/20,3/11/20,52,40
2020,Wisconsin,3/10/20,3/11/20,45.5,48
2020,Michigan,3/7/20,3/9/20,44.45,44.1
2020,Michigan,3/6/20,3/8/20,41.5,45
2020,Michigan,3/5/20,3/8/20,41,48
2020,Oklahoma,3/5/20,3/8/20,58,33
2020,Pennsylvania,3/6/20,3/8/20,40.5,46
2020,Wisconsin,3/6/20,3/8/20,41,44
2020,Florida,3/5/20,3/7/20,51.645,49.41
2020,Michigan,3/5/20,3/7/20,47.065,44.34
2020,Pennsylvania,3/5/20,3/7/20,45.79,43.77
2020,Wisconsin,3/5/20,3/7/20,46.41,43.07
2020,Washington,3/4/20,3/6/20,35.66666667,57
2020,Iowa,3/2/20,3/5/20,52.25,41
2020,North Dakota,3/3/20,3/5/20,56.5,38
2020,Arizona,3/3/20,3/4/20,44,49
2020,Arizona,3/2/20,3/3/20,47,48
2020,Maine,3/2/20,3/3/20,42,52
2020,Pennsylvania,2/27/20,3/3/20,48,46
2020,California,2/24/20,3/2/20,26.675,62.1
2020,Georgia,2/24/20,3/2/20,51.325,43.1
2020,Texas,2/24/20,3/2/20,47.95,42.8
2020,Utah,2/24/20,3/1/20,50,33
2020,California,2/26/20,2/28/20,31.66666667,59
2020,Mississippi,2/26/20,2/28/20,57.5,41
2020,North Carolina,2/27/20,2/28/20,47.2,48.1
2020,South Carolina,2/25/20,2/28/20,48.225,41.8
2020,Virginia,2/25/20,2/28/20,38.33333333,45
2020,Missouri,2/26/20,2/27/20,52,42
2020,North Carolina,2/23/20,2/27/20,45.5,49
2020,Texas,2/23/20,2/27/20,49,45
2020,California,2/22/20,2/26/20,35.5,60
2020,Texas,2/22/20,2/26/20,47.5,48
2020,Texas,2/17/20,2/26/20,45.33333333,44
2020,Texas,2/21/20,2/26/20,45.66666667,43
2020,California,2/20/20,2/25/20,30.83333333,57.8
2020,New Hampshire,2/19/20,2/25/20,45.25,44
2020,Wisconsin,2/19/20,2/23/20,45.83333333,46
2020,Florida,2/17/20,2/22/20,39.98333333,51.2
2020,Montana,2/12/20,2/22/20,54.81666667,33.9
2020,Nevada,2/19/20,2/21/20,39.95,43.7
2020,Michigan,2/11/20,2/20/20,41.8,47
2020,New York,2/16/20,2/20/20,36.66666667,55
2020,Pennsylvania,2/11/20,2/20/20,44.4,46
2020,Pennsylvania,2/12/20,2/20/20,46.5,47
2020,Wisconsin,2/11/20,2/20/20,43.4,45
2020,Colorado,2/15/20,2/19/20,43,46
2020,Maryland,2/13/20,2/19/20,34,60
2020,North Carolina,2/15/20,2/19/20,43.16666667,46
2020,Florida,2/10/20,2/18/20,47.33333333,49
2020,Michigan,2/6/20,2/18/20,41.5,43
2020,Michigan,2/12/20,2/18/20,43.16666667,47
2020,Pennsylvania,2/6/20,2/18/20,41,47
2020,Pennsylvania,2/12/20,2/18/20,42.83333333,50
2020,Virginia,2/9/20,2/18/20,40,48
2020,Wisconsin,2/6/20,2/18/20,44.25,42
2020,Wisconsin,2/12/20,2/18/20,49.66666667,42
2020,California,2/13/20,2/16/20,36.71428571,57
2020,New Jersey,2/12/20,2/16/20,34.66666667,52.5
2020,North Carolina,2/13/20,2/16/20,45.5,49
2020,Arizona,2/11/20,2/15/20,45.5,42
2020,California,2/1/20,2/15/20,30.86,59.9
2020,Oklahoma,2/10/20,2/13/20,62,34
2020,New Hampshire,2/8/20,2/10/20,46.225,43.5
2020,Texas,1/31/20,2/9/20,46.42857143,43
2020,Alabama,2/4/20,2/6/20,58.4,38
2020,Kansas,1/30/20,2/6/20,51.75,43
2020,New Hampshire,2/4/20,2/5/20,48.5,45
2020,South Carolina,1/31/20,2/2/20,52.375,40
2020,North Dakota,1/28/20,2/1/20,58.75,36
2020,Tennessee,1/28/20,1/30/20,55.6,39
2020,Texas,1/21/20,1/30/20,45.28571429,42
2020,Arizona,1/22/20,1/24/20,50,45
2020,Iowa,1/20/20,1/23/20,46.5,44
2020,New Hampshire,1/20/20,1/23/20,42.75,51
2020,Missouri,1/20/20,1/22/20,50.5,43
2020,Utah,1/15/20,1/22/20,48.5,31
2020,Delaware,1/16/20,1/21/20,44.92,55.9
2020,Texas,1/16/20,1/21/20,55.25,40
2020,Texas,1/10/20,1/19/20,50.5,46
2020,California,1/14/20,1/16/20,37,59
2020,Wisconsin,1/14/20,1/16/20,46.5,47
2020,Florida,1/3/20,1/12/20,49.5,45
2020,Florida,1/9/20,1/12/20,48.7225,51.41
2020,Michigan,1/9/20,1/12/20,43.8,50
2020,Wisconsin,1/8/20,1/12/20,46.875,48.5
2020,Alabama,1/7/20,1/9/20,59,38
2020,West Virginia,1/7/20,1/9/20,66,31
2020,Nevada,1/5/20,1/8/20,40.5,47
2020,Wisconsin,1/5/20,1/8/20,41.5,46
2020,Michigan,1/3/20,1/7/20,43.28,50.1
2020,New Mexico,1/3/20,1/6/20,44.35,54.3
2020,Arizona,1/2/20,1/4/20,46.75,46
2020,Connecticut,12/16/19,1/2/20,34.15,51.7
2020,Iowa,12/29/19,12/31/19,48.75,46
2020,Georgia,12/19/19,12/23/19,52.25,44
2020,Florida,12/11/19,12/16/19,48.5,47
2020,Virginia,12/12/19,12/16/19,47.75,49
2020,Virginia,12/2/19,12/13/19,46.55555556,48
2020,Iowa,12/7/19,12/10/19,48.725,45
2020,Texas,12/4/19,12/9/19,49.75,47
2020,California,12/4/19,12/8/19,36.75,56
2020,Wisconsin,12/3/19,12/8/19,46.3,48
2020,Michigan,12/3/19,12/5/19,47.41,40.87
2020,Pennsylvania,12/3/19,12/5/19,46.308,41.24
2020,Wisconsin,12/3/19,12/5/19,49.486,39.08
2020,Arizona,12/3/19,12/4/19,46.4,44
2020,New Hampshire,11/22/19,11/26/19,45.42,49.1
2020,California,11/20/19,11/22/19,34,59
2020,Texas,11/9/19,11/21/19,45.5,44
2020,Georgia,11/15/19,11/18/19,44.5,47
2020,New Hampshire,11/13/19,11/18/19,44.25,51
2020,Wisconsin,11/13/19,11/17/19,48.08333333,44.5
2020,Texas,11/5/19,11/14/19,45.2,39.4
2020,Nevada,11/10/19,11/13/19,40.5,47
2020,North Carolina,11/10/19,11/13/19,43.5,45
2020,Georgia,11/4/19,11/10/19,48,48
2020,Pennsylvania,11/4/19,11/9/19,44.33333333,52
2020,Georgia,10/30/19,11/8/19,43.42,51.1
2020,Michigan,10/31/19,11/3/19,44.53333333,55.8
2020,Nevada,10/31/19,11/2/19,50.56666667,49.3
2020,Georgia,10/28/19,10/30/19,44,46
2020,Iowa,10/25/19,10/30/19,45.8875,44.24
2020,Arizona,10/25/19,10/28/19,50.53333333,50
2020,Texas,10/18/19,10/27/19,46,39
2020,Florida,10/13/19,10/26/19,45.01666667,45.855
2020,North Carolina,10/13/19,10/26/19,47.755,45.78
2020,Wisconsin,10/13/19,10/26/19,45.29166667,46.45
2020,Michigan,10/13/19,10/25/19,44.03333333,44.9
2020,Pennsylvania,10/13/19,10/25/19,44.67166667,46.38
2020,Arizona,10/13/19,10/23/19,46.44,49.02
2020,Washington,10/22/19,10/23/19,37,59
2020,Florida,10/14/19,10/20/19,43.25,48.5
2020,Wisconsin,10/13/19,10/17/19,44.875,50.5
2020,California,10/15/19,10/16/19,33.8,57.66666667
2020,Iowa,10/13/19,10/16/19,50.33333333,49.4
2020,Minnesota,10/14/19,10/16/19,39,50
2020,Maine,10/11/19,10/13/19,43,54
2020,Maine CD-1,10/11/19,10/13/19,38.6,58
2020,Maine CD-2,10/11/19,10/13/19,47.8,49
2020,Ohio,10/10/19,10/11/19,46.8,48
2020,North Carolina,10/2/19,10/9/19,48.26,49.7
2020,North Carolina,9/29/19,10/7/19,38.88,34.6
2020,Ohio,10/1/19,10/7/19,48.8,53
2020,North Carolina,10/4/19,10/6/19,46.6,51
2020,Virginia,9/23/19,10/4/19,45.88888889,51.66666667
2020,Montana,9/26/19,10/3/19,53.06,46.5
2020,Connecticut,9/17/19,10/2/19,34.38,52.2
2020,Ohio,9/29/19,10/2/19,47.56666667,53.3
2020,Wisconsin,9/29/19,10/2/19,40,48
2020,Michigan,9/25/19,9/26/19,35,54
2020,Missouri,9/18/19,9/19/19,53.66666667,42
2020,California,9/13/19,9/16/19,37.925,63.8
2020,California,9/13/19,9/15/19,33.6,57
2020,Florida,9/12/19,9/15/19,50.775,49.5
2020,Texas,9/13/19,9/15/19,39.25,39.6
2020,Virginia,9/3/19,9/15/19,38.25,55
2020,Arizona,9/9/19,9/12/19,43,42
2020,Michigan,9/7/19,9/9/19,42,42
2020,New Hampshire,9/6/19,9/9/19,47.82,54.6
2020,Pennsylvania,9/7/19,9/9/19,41.33333333,45
2020,Wisconsin,9/7/19,9/9/19,42.33333333,44
2020,Texas,8/31/19,9/6/19,42.16666667,47
2020,Wisconsin,8/25/19,8/29/19,44.625,51
2020,Texas,8/20/19,8/25/19,44.57142857,43
2020,Michigan,8/17/19,8/21/19,42.75,51
2020,Colorado,8/16/19,8/19/19,46.12,54.9
2020,Nevada,8/14/19,8/16/19,45.57142857,49
2020,Arizona,8/13/19,8/14/19,43.8,45
2020,Alaska,7/22/19,8/9/19,46.2,40
2020,New Hampshire,8/2/19,8/6/19,42.2,53
2020,Utah,7/31/19,8/6/19,40.14285714,35
2020,California,8/1/19,8/5/19,28.85714286,61
2020,North Carolina,8/1/19,8/5/19,42.85714286,49
2020,North Carolina,8/1/19,8/4/19,46,44
2020,Texas,8/1/19,8/4/19,37.83333333,41.2
2020,Texas,8/1/19,8/3/19,51.64285714,50.8
2020,Washington,7/22/19,8/1/19,32.16,51.9
2020,Arizona,7/29/19,7/31/19,45,50
2020,Colorado,7/29/19,7/31/19,42,51
2020,Kentucky,7/29/19,7/31/19,53,41
2020,Maine,7/29/19,7/31/19,44,50
2020,North Carolina,7/29/19,7/31/19,45,49
2020,Texas,7/24/19,7/27/19,37.88333333,36.9
2020,Ohio,7/17/19,7/22/19,44.33333333,50
2020,Michigan,7/14/19,7/17/19,37.16666667,49
2020,North Dakota,7/15/19,7/17/19,60,34
2020,Maine,6/24/19,6/24/19,47.6,54
2020,North Carolina,6/17/19,6/18/19,47,49
2020,Florida,6/12/19,6/17/19,42.83333333,50
2020,Florida,6/15/19,6/16/19,46.8,47.3
2020,South Carolina,6/11/19,6/14/19,54,38
2020,Michigan,6/11/19,6/13/19,43.5,46
2020,Pennsylvania,6/11/19,6/13/19,44,43
2020,Wisconsin,6/11/19,6/13/19,40.5,46
2020,Kentucky,6/11/19,6/12/19,58.5,37
2020,Michigan,6/8/19,6/12/19,41,52
2020,Texas,5/29/19,6/4/19,46.28571429,48
2020,North Carolina,5/31/19,6/3/19,47.86,55.7
2020,North Carolina,5/25/19,6/1/19,52,41
2020,Michigan,5/28/19,5/30/19,41.46666667,49.25
2020,Florida,5/16/19,5/19/19,51.64,49.8
2020,North Dakota,5/14/19,5/18/19,54,39
2020,Pennsylvania,5/9/19,5/14/19,44,53
2020,Arizona,5/1/19,5/2/19,46.16666667,49
2020,Florida,4/27/19,4/30/19,48,44
2020,Iowa,4/27/19,4/30/19,49,44
2020,Michigan,4/27/19,4/30/19,42,45
2020,Pennsylvania,4/27/19,4/30/19,45,46
2020,Texas,4/27/19,4/30/19,49,42
2020,Wisconsin,4/27/19,4/30/19,46,42
2020,Texas,4/25/19,4/28/19,51.88333333,50.5
2020,Wisconsin,4/15/19,4/18/19,41.16666667,50
2020,Missouri,4/10/19,4/11/19,51.25,43
2020,Massachusetts,4/4/19,4/7/19,34.76666667,68.8
2020,Nevada,3/28/19,3/30/19,51.22,51.7
2020,Pennsylvania,3/26/19,3/28/19,47.34,54.8
2020,Iowa,3/21/19,3/24/19,49.72857143,52.8
2020,Michigan,3/19/19,3/21/19,46.66666667,45
2020,Pennsylvania,3/19/19,3/21/19,44.66666667,50
2020,Wisconsin,3/19/19,3/21/19,41,53
2020,Wisconsin,3/15/19,3/17/19,47.6375,52.75
2020,Michigan,3/7/19,3/10/19,46.84285714,52.75
2020,South Carolina,2/28/19,3/2/19,53.98888889,48.1
2020,Texas,2/20/19,2/25/19,47.16666667,46
2020,New Hampshire,2/21/19,2/22/19,46.14285714,54.8
2020,Texas,2/13/19,2/14/19,49,46
2020,Arizona,2/12/19,2/13/19,48.25,46
2020,North Carolina,2/11/19,2/13/19,44.5,39
2020,Iowa,1/30/19,2/2/19,52.2,50.6
2020,Michigan,1/24/19,1/26/19,41.6,53.3
2020,North Carolina,1/4/19,1/7/19,45.33333333,49
2020,National,10/31/20,11/3/20,48,51
2020,National,10/20/20,11/2/20,42.28,53.49333333
2020,National,10/29/20,11/2/20,46.05,50.45
2020,National,10/31/20,11/2/20,44.9,51.4
2020,National,10/19/20,11/1/20,42.51333333,53.2
2020,National,10/28/20,11/1/20,44.25,49.075
2020,National,10/29/20,11/1/20,41.66666667,51.33333333
2020,National,10/30/20,11/1/20,43.4,51.8
2020,National,11/1/20,11/1/20,44.53333333,50.36666667
2020,National,10/18/20,10/31/20,42.15,53.61666667
2020,National,10/27/20,10/31/20,44.05,49.45
2020,National,10/29/20,10/31/20,44.47142857,51.84285714
